,source,target,ShpName,post_type,shape_leng,st_label,betweenness_e,physicalid
9386,"(-73.97689983466297, 40.7145456786706)","(-73.97715212390128, 40.71462461393029)",CSCL_MN,,75.6214849996,DELANCEY STREET PEDESTRIAN OPAS,12486.0,79351.0
9387,"(-73.97801701780213, 40.71240752710821)","(-73.97897348615209, 40.71231866351747)",CSCL_MN,ST,267.130349786,CHERRY ST,20033.0,101335.0
9388,"(-73.97668899717199, 40.71488637136365)","(-73.97667999933232, 40.71490007625906)",CSCL_MN,DR,5.58149095434,FRANKLIN D ROOSEVELT DR,74661.0,144960.0
9389,"(-73.97660735618715, 40.71500784716911)","(-73.97658722100208, 40.71504728980191)",CSCL_MN,DR,15.4161681721,FRANKLIN D ROOSEVELT DR,179097.0,72689.0
9390,"(-73.97660735618715, 40.71500784716911)","(-73.97661610800672, 40.71499385626115)",CSCL_MN,DR,5.64525362329,FRANKLIN D ROOSEVELT DR,175125.0,130469.0
9391,"(-73.97658722100208, 40.71504728980191)","(-73.97645701965756, 40.71529858662547)",CSCL_MN,DR,98.4130050841,FRANKLIN D ROOSEVELT DR,183083.0,72690.0
9392,"(-73.97645701965756, 40.71529858662547)","(-73.97532874755414, 40.71771168154463)",CSCL_MN,DR,933.14261541,FRANKLIN D ROOSEVELT DR,187223.0,72691.0
9393,"(-73.97532874755414, 40.71771168154463)","(-73.97524921796314, 40.7181056507821)",CSCL_MN,DR,145.218250771,FRANKLIN D ROOSEVELT DR,323680.0,72692.0
9394,"(-73.97524921796314, 40.7181056507821)","(-73.97523438861504, 40.71817910995962)",CSCL_MN,DR,27.0772870651,FRANKLIN D ROOSEVELT DR,328306.0,72693.0
9395,"(-73.97523438861504, 40.71817910995962)","(-73.97520529077305, 40.718323253512885)",CSCL_MN,DR,53.1317426696,FRANKLIN D ROOSEVELT DR,332934.0,72694.0
9396,"(-73.97520529077305, 40.718323253512885)","(-73.97519220485432, 40.71838807637936)",CSCL_MN,DR,23.8939141705,FRANKLIN D ROOSEVELT DR,337634.0,72695.0
9397,"(-73.97495896047165, 40.72005283008324)","(-73.97486895194692, 40.72083234415994)",CSCL_MN,DR,285.095617068,FRANKLIN D ROOSEVELT DR,30620.0,72700.0
9398,"(-73.97495896047165, 40.72005283008324)","(-73.97473212077958, 40.721260659594904)",CSCL_MN,,444.519092995,FDR DRIVE EXIT 5 SB,381242.0,131727.0
9399,"(-73.97495896047165, 40.72005283008324)","(-73.9750411606632, 40.71940631169715)",CSCL_MN,DR,236.650502662,FRANKLIN D ROOSEVELT DR,400538.0,114956.0
9400,"(-73.97486895194692, 40.72083234415994)","(-73.97480800408464, 40.721271403298346)",CSCL_MN,DR,160.852411102,FRANKLIN D ROOSEVELT DR,28478.0,72701.0
9401,"(-73.97480800408464, 40.721271403298346)","(-73.97476299257782, 40.721595655923494)",CSCL_MN,DR,118.792247883,FRANKLIN D ROOSEVELT DR,33758.0,131725.0
9402,"(-73.97476299257782, 40.721595655923494)","(-73.9744558102363, 40.722584221565114)",CSCL_MN,DR,370.962557427,FRANKLIN D ROOSEVELT DR,11400.0,72702.0
9403,"(-73.96708380670053, 40.76094294174062)","(-73.96703649696099, 40.760922996322954)",CSCL_MN,ST,14.9858480875,E 58 ST,13129.0,72713.0
9404,"(-73.96703649696099, 40.760922996322954)","(-73.96742588496245, 40.760207605146434)",CSCL_MN,AVE,298.01012685,3 AVE,106235.0,173943.0
9405,"(-73.9640043209625, 40.759649237491494)","(-73.96355618932155, 40.76028081858213)",CSCL_MN,,261.459335874,ED KOCH QUEENSBORO BRIDGE APPR,6438.0,78626.0
9406,"(-73.9640043209625, 40.759649237491494)","(-73.9645029298749, 40.75897456290495)",CSCL_MN,,281.959150507,ED KOCH QUEENSBORO BRIDGE APPR,4189.0,78627.0
9407,"(-73.96355618932155, 40.76028081858213)","(-73.96308073594928, 40.76008316323791)",CSCL_MN,ST,150.115422196,E 59 ST,21578.0,72725.0
9408,"(-73.96355618932155, 40.76028081858213)","(-73.96287902162078, 40.760350797051494)",CSCL_MN,,237.565304521,ED KOCH QUEENSBORO BRIDGE APPR,131506.0,78623.0
9409,"(-73.96308073594928, 40.76008316323791)","(-73.96287902162078, 40.760350797051494)",CSCL_MN,,149.966213813,ED KOCH QUEENSBORO BRIDGE APPR,2.0,78622.0
9410,"(-73.95903681074545, 40.758383782604746)","(-73.95948743932189, 40.75774747411285)",CSCL_MN,TER,263.305304929,RIVERVIEW TER,2943.0,97388.0
9411,"(-74.00333184733802, 40.711242082933545)","(-74.00327395966423, 40.71128436974856)",CSCL_MN,ST,22.2465335639,ROSE ST,279709.0,133530.0
9412,"(-74.00364239826584, 40.71097358688253)","(-74.00359136147202, 40.711037281749704)",CSCL_MN,ST,27.1793388582,ROSE ST,213451.0,72732.0
9413,"(-74.00364239826584, 40.71097358688253)","(-74.00391102115795, 40.71117478838408)",CSCL_MN,ST,107.302929039,FRANKFORT ST,1768.0,78325.0
9414,"(-74.00359136147202, 40.711037281749704)","(-74.00391102115795, 40.71117478838408)",CSCL_MN,ST,104.228134216,FRANKFORT ST,6626.0,78330.0
9415,"(-74.00397461166963, 40.710393176055064)","(-74.00341206238845, 40.71080357781919)",CSCL_MN,ST,216.055720472,GOLD ST,11400.0,79732.0
9416,"(-74.00397461166963, 40.710393176055064)","(-74.00425299951922, 40.71016624020614)",CSCL_MN,ST,113.104474829,GOLD ST,199078.0,79731.0
9417,"(-73.93967601926546, 40.83268537134232)","(-73.93978189194449, 40.832526259789276)",CSCL_MN,AVE,64.9532328844,EDGECOMBE AVE,95786.0,186260.0
9418,"(-73.94882985707396, 40.836533901694786)","(-73.94897999489457, 40.836415549274435)",CSCL_MN,ST,66.8563124332,W 158 ST,20050.0,72751.0
9419,"(-73.94882985707396, 40.836533901694786)","(-73.94785528020168, 40.83812741633376)",CSCL_MN,,643.471657716,HENRY HUDSON PY NB EN W 158 ST,6726.0,102203.0
9420,"(-73.94897999489457, 40.836415549274435)","(-73.94945841047652, 40.83486668396374)",CSCL_MN,,579.647501372,HENRY HUDSON PARKWAY ET 13 NB,13368.0,78201.0
9421,"(-73.96031827663464, 40.80399151597135)","(-73.9600746845621, 40.80470602271096)",CSCL_MN,DR,268.913236578,MORNINGSIDE DR,93181.0,82124.0
9422,"(-73.93923710924534, 40.83416331205616)","(-73.93896515676138, 40.83453672924229)",CSCL_MN,TER,155.476281468,JUMEL TER,12301.0,82979.0
9423,"(-73.93923710924534, 40.83416331205616)","(-73.93849196813902, 40.83384379969936)",CSCL_MN,ST,236.788852401,W 160 ST,7064.0,72773.0
9424,"(-73.93849196813902, 40.83384379969936)","(-73.93775116234045, 40.83489057643802)",CSCL_MN,AVE,439.870217862,EDGECOMBE AVE,76412.0,143550.0
9425,"(-73.97817919295119, 40.71549200119689)","(-73.97815333067953, 40.71554519797946)",CSCL_MN,PL,20.6647569819,BARUCH PL,13450.0,72776.0
9426,"(-73.97817919295119, 40.71549200119689)","(-73.97818721652479, 40.71547560233571)",CSCL_MN,PL,6.3752070436,BARUCH PL,20172.0,130460.0
9427,"(-73.97815333067953, 40.71554519797946)","(-73.97808315714546, 40.71569240376757)",CSCL_MN,PL,57.0506041766,BARUCH PL,6726.0,72781.0
9428,"(-73.97828740318099, 40.71529837931156)","(-73.97825378503944, 40.715355150014325)",CSCL_MN,PL,22.6859488366,BARUCH PL,13450.0,72779.0
9429,"(-73.97828740318099, 40.71529837931156)","(-73.9783772788364, 40.715146614833095)",CSCL_MN,PL,60.6466364954,BARUCH PL,6726.0,72780.0
9430,"(-73.97825378503944, 40.715355150014325)","(-73.97824680130556, 40.71536633413171)",CSCL_MN,PL,4.51125618723,BARUCH PL,20172.0,144966.0
9431,"(-73.97798851626581, 40.75968956197204)","(-73.97844980500963, 40.75906501403029)",CSCL_MN,PLZ,260.97294446,ROCKEFELLER PLZ,11538.0,99650.0
9432,"(-73.9738885316818, 40.74620024822638)","(-73.97377399813084, 40.74615200196449)",CSCL_MN,,36.2787167526,QUEENS MIDTOWN TUNL EXIT,878292.0,72827.0
9433,"(-73.97377399813084, 40.74615200196449)","(-73.97277828245664, 40.74595729562675)",CSCL_MN,,292.424973112,QUEENS MIDTOWN TUNL EXIT,874586.0,72828.0
9434,"(-73.935708062912, 40.825171676801176)","(-73.93547044856518, 40.825067877759544)",CSCL_MN,ST,75.8607771489,W 151 ST,6726.0,139843.0
9435,"(-73.9384582725751, 40.82633417633394)","(-73.93757542316375, 40.82676276953273)",CSCL_MN,PL,289.968769581,MACOMBS PL,86142.0,73128.0
9436,"(-73.9100573113923, 40.87695642741527)","(-73.90947185085179, 40.8765474363064)",CSCL_MN,ST,220.041431947,W 227 ST,34.0,82486.0
9437,"(-73.93501786107433, 40.828003429407566)","(-73.93493380046218, 40.82802269536278)",CSCL_MN,PL,24.2995352013,MACOMBS PL,57181.0,130601.0
9438,"(-73.97770909584493, 40.77172895720255)","(-73.97757032294015, 40.771641738068105)",CSCL_MN,,49.8720735185,65 ST TRANSVERSE,185324.0,166846.0
9439,"(-73.93298300836739, 40.85811311885326)","(-73.93368111620724, 40.856781795978385)",CSCL_MN,AVE,522.094850684,BENNETT AVE,13135.0,73147.0
9440,"(-73.93513304222492, 40.8534788737132)","(-73.93635597446483, 40.85382067752408)",CSCL_MN,ST,360.506211646,W 186 ST,474.0,172183.0
9441,"(-73.94016474000996, 40.84883220026924)","(-73.9410850968743, 40.84899646490501)",CSCL_MN,ST,261.566080277,W 178 ST,53690.0,73414.0
9442,"(-73.9775428505494, 40.75206355641629)","(-73.97710781138558, 40.751883406062035)",CSCL_MN,EXT,137.245547297,E 42 ST,346494.0,73421.0
9443,"(-73.97041171585741, 40.749072445997015)","(-73.97092106779627, 40.74840291022795)",CSCL_MN,PL,281.817780709,TUDOR CITY PL,13799.0,97333.0
9444,"(-73.98663134453051, 40.717928077164196)","(-73.98658551452056, 40.71800282315108)",CSCL_MN,ST,30.0498946608,SUFFOLK ST,17322.0,73463.0
9445,"(-73.98663134453051, 40.717928077164196)","(-73.98670194205599, 40.71781096530818)",CSCL_MN,ST,46.9414347285,SUFFOLK ST,12782.0,73464.0
9446,"(-73.98658551452056, 40.71800282315108)","(-73.98576634138375, 40.717723676484546)",CSCL_MN,PTH,248.815063068,WILLIAMSBURG BR BIKE AND PED PTH,32532.0,160761.0
9447,"(-73.98658551452056, 40.71800282315108)","(-73.98652333215118, 40.718112034849476)",CSCL_MN,ST,43.3624533882,SUFFOLK ST,53612.0,161063.0
9448,"(-73.9841551837033, 40.717103648290156)","(-73.98410318006685, 40.7171934676878)",CSCL_MN,ST,35.758568471,RIDGE ST,41608.0,73473.0
9449,"(-73.9841551837033, 40.717103648290156)","(-73.98423345972607, 40.71695629502971)",CSCL_MN,ST,57.9046884781,RIDGE ST,37062.0,191377.0
9450,"(-73.98410318006685, 40.7171934676878)","(-73.98404890496404, 40.717304345208184)",CSCL_MN,ST,43.1069720737,RIDGE ST,29859.0,160763.0
9451,"(-73.98410318006685, 40.7171934676878)","(-73.98493442843248, 40.717451930014406)",CSCL_MN,PTH,248.927433431,WILLIAMSBURG BR BIKE AND PED PTH,33929.0,137025.0
9452,"(-73.98399541546723, 40.71741442353993)","(-73.98404890496404, 40.717304345208184)",CSCL_MN,ST,42.7582186033,RIDGE ST,34157.0,191375.0
9453,"(-73.94698043460315, 40.81837993304404)","(-73.94652257507661, 40.81900580152433)",CSCL_MN,AVE,260.87634646,EDGECOMBE AVE,86200.0,81523.0
9454,"(-73.98285209712569, 40.715884310310734)","(-73.98255444092366, 40.71645018198134)",CSCL_MN,PL,222.063822299,BIALYSTOKER PL,30215.0,73540.0
9455,"(-73.98255444092366, 40.71645018198134)","(-73.9824794839499, 40.71659858735466)",CSCL_MN,PL,57.9239187868,BIALYSTOKER PL,35039.0,191379.0
9456,"(-73.9824794839499, 40.71659858735466)","(-73.9824297560774, 40.71668289069406)",CSCL_MN,PL,33.6659653211,BIALYSTOKER PL,39875.0,73543.0
9457,"(-73.9824297560774, 40.71668289069406)","(-73.98158396749173, 40.716435703596446)",CSCL_MN,PTH,251.163631197,WILLIAMSBURG BR BIKE AND PED PTH,84064.0,130439.0
9458,"(-73.9824297560774, 40.71668289069406)","(-73.9823745079156, 40.71679768724589)",CSCL_MN,PL,44.5398640227,BIALYSTOKER PL,13450.0,160764.0
9459,"(-74.01879708622153, 40.6931469285737)","(-74.01888443860094, 40.692701610706145)",CSCL_MN,RD,164.040797933,HAY RD,134.0,74323.0
9460,"(-74.01888443860094, 40.692701610706145)","(-74.0188763374245, 40.692085561824264)",CSCL_MN,RD,224.455954493,HAY RD,215.0,74324.0
9461,"(-74.0188763374245, 40.692085561824264)","(-74.01886032857784, 40.69181453340061)",CSCL_MN,RD,98.8433623932,HAY RD,302.0,118090.0
9462,"(-73.93970455662686, 40.834843826498464)","(-73.93896515676138, 40.83453672924229)",CSCL_MN,TER,233.20116459,SYLVAN TER,781.0,179963.0
9463,"(-73.91968073406687, 40.79783108413137)","(-73.91984584547448, 40.797899927185355)",CSCL_MN,RD,52.1544158542,CENTRAL RD,21103.0,75898.0
9464,"(-73.91968073406687, 40.79783108413137)","(-73.91891076100632, 40.79874013786571)",CSCL_MN,,397.038945635,RFK BRIDGE BRONX PED AND BIKE PATH,13450.0,179432.0
9465,"(-73.91968073406687, 40.79783108413137)","(-73.91887256186268, 40.797361330967036)",CSCL_MN,RD,282.71629318,CENTRAL RD,40149.0,75899.0
9466,"(-73.91968073406687, 40.79783108413137)","(-73.91662925358017, 40.797525955406265)",CSCL_MN,,1087.98261286,RANDALLS ISLAND GREENWAY,1118.0,137903.0
9467,"(-73.91984584547448, 40.797899927185355)","(-73.92353021971783, 40.800156487423564)",CSCL_MN,,1332.75715977,RANDALLS ISLAND GREENWAY,19.0,133170.0
9468,"(-73.91984584547448, 40.797899927185355)","(-73.92049054081485, 40.79817551349466)",CSCL_MN,RD,204.800191223,CENTRAL RD,1362.0,136775.0
9469,"(-73.91984584547448, 40.797899927185355)","(-73.91923785764357, 40.79888106768282)",CSCL_MN,,398.280255394,RFK BRIDGE BRONX PED AND BIKE PATH,13450.0,179433.0
9470,"(-73.91887256186268, 40.797361330967036)","(-73.91854835286351, 40.79674982190377)",CSCL_MN,RD,248.900491661,CENTRAL RD,904.0,138145.0
9471,"(-73.91887256186268, 40.797361330967036)","(-73.91918922689051, 40.79720409315954)",CSCL_MN,RD,118.380422219,CENTRAL RD,45893.0,77787.0
9472,"(-73.91951603206478, 40.795658936324635)","(-73.91854835286351, 40.79674982190377)",CSCL_MN,RD,492.645522073,CENTRAL RD,7422.0,75900.0
9473,"(-73.91951603206478, 40.795658936324635)","(-73.91986751549537, 40.79537828513359)",CSCL_MN,RD,141.161040401,CENTRAL RD,14227.0,75901.0
9474,"(-73.91951603206478, 40.795658936324635)","(-73.91978389110157, 40.79595699057283)",CSCL_MN,RD,177.685652453,CENTRAL RD,341.0,96718.0
9475,"(-73.91986751549537, 40.79537828513359)","(-73.92043315900298, 40.795832629426286)",CSCL_MN,RD,267.935966572,CENTRAL RD,275.0,77100.0
9476,"(-73.91986751549537, 40.79537828513359)","(-73.9221428173713, 40.79307848175517)",CSCL_MN,RD,1048.32270525,CENTRAL RD,20990.0,135555.0
9477,"(-73.91978389110157, 40.79595699057283)","(-73.91927771528948, 40.79621900314694)",CSCL_MN,RD,171.90859524,CENTRAL RD,6819.0,75903.0
9478,"(-73.91978389110157, 40.79595699057283)","(-73.92043315900298, 40.795832629426286)",CSCL_MN,RD,186.179545291,CENTRAL RD,13044.0,77101.0
9479,"(-73.91927771528948, 40.79621900314694)","(-73.91913013881637, 40.79711096528883)",CSCL_MN,RD,343.225528035,CENTRAL RD,53.0,75904.0
9480,"(-73.91927771528948, 40.79621900314694)","(-73.9196227237149, 40.796575784026324)",CSCL_MN,,177.068549938,RFK BR MANHATTAN ET RP RANDALLS,248.0,96561.0
9481,"(-73.91913013881637, 40.79711096528883)","(-73.91918922689051, 40.79720409315954)",CSCL_MN,RD,37.6680168537,CENTRAL RD,52525.0,75905.0
9482,"(-73.91913013881637, 40.79711096528883)","(-73.9196227237149, 40.796575784026324)",CSCL_MN,,323.125328849,RFK BR MANHATTAN EN RP RANDALLS,59036.0,96562.0
9483,"(-73.91918922689051, 40.79720409315954)","(-73.91982905482965, 40.797686011087265)",CSCL_MN,RD,254.897945958,CENTRAL RD,178.0,75906.0
9484,"(-73.91982905482965, 40.797686011087265)","(-73.91993139849964, 40.79773005937086)",CSCL_MN,RD,32.5664445978,CENTRAL RD,81218.0,75907.0
9485,"(-73.91982905482965, 40.797686011087265)","(-73.91983137814665, 40.79748259198772)",CSCL_MN,,74.1154541319,RFK BRIDGE BRONX EN RP,87614.0,75908.0
9486,"(-73.91993139849964, 40.79773005937086)","(-73.92010498492895, 40.797628410242645)",CSCL_MN,,60.6750733768,RFK BRIDGE MANHATTAN ENTRANCE RP,414.0,136744.0
9487,"(-73.91993139849964, 40.79773005937086)","(-73.92061674661093, 40.798078375695525)",CSCL_MN,RD,228.27934356,CENTRAL RD,74912.0,136776.0
9488,"(-73.91983137814665, 40.79748259198772)","(-73.91991987915681, 40.79756316969415)",CSCL_MN,,38.239796789,RFK BRIDGE MANHATTAN ENTRANCE RP,19934.0,77089.0
9489,"(-73.91983137814665, 40.79748259198772)","(-73.91983275752285, 40.79735916087949)",CSCL_MN,,44.9718720678,RFK BRIDGE BRONX EN RP,114076.0,77092.0
9490,"(-73.91983137814665, 40.79748259198772)","(-73.91965147409667, 40.79658896449984)",CSCL_MN,,351.987136832,RFK BRIDGE MANHATTAN ENTRANCE RP,0.0,136683.0
9491,"(-73.92174653986436, 40.799186134609016)","(-73.9220634136891, 40.79939444238264)",CSCL_MN,RD,116.003463705,BRONX SHORE RD,15147.0,75920.0
9492,"(-73.92174653986436, 40.799186134609016)","(-73.92169923363485, 40.79926052191472)",CSCL_MN,,30.1212853812,CONNECTOR,13295.0,102291.0
9493,"(-73.92174653986436, 40.799186134609016)","(-73.92127005640967, 40.79873584924074)",CSCL_MN,RD,210.517874834,BRONX SHORE RD,35054.0,137260.0
9494,"(-73.9220634136891, 40.79939444238264)","(-73.92360853164682, 40.79998723801419)",CSCL_MN,RD,482.207995256,BRONX SHORE RD,2624.0,75921.0
9495,"(-73.9220634136891, 40.79939444238264)","(-73.92202649216247, 40.79943325203523)",CSCL_MN,,17.447871212,CONNECTOR,7389.0,102433.0
9496,"(-73.92360853164682, 40.79998723801419)","(-73.92392362530074, 40.8000271114367)",CSCL_MN,RD,88.4396662809,BRONX SHORE RD,8503.0,75922.0
9497,"(-73.92360853164682, 40.79998723801419)","(-73.92359484521414, 40.800039818360275)",CSCL_MN,,19.5280303686,RANDALLS ISLAND GREENWAY,235.0,176175.0
9498,"(-73.92360853164682, 40.79998723801419)","(-73.92358291602035, 40.80009197787405)",CSCL_MN,,38.8164372843,CONNECTOR,465.0,179550.0
9499,"(-73.92360853164682, 40.79998723801419)","(-73.9241342747836, 40.79928184633788)",CSCL_MN,,298.027532512,RANDALLS ISLAND GREENWAY,1449.0,176911.0
9500,"(-73.92392362530074, 40.8000271114367)","(-73.92407246671333, 40.80003249548516)",CSCL_MN,RD,41.2556067107,BRONX SHORE RD,893.0,75924.0
9501,"(-73.92392362530074, 40.8000271114367)","(-73.9239231194609, 40.80008161650163)",CSCL_MN,,19.858595033,CONNECTOR,13914.0,75923.0
9502,"(-73.9239231194609, 40.80008161650163)","(-73.92392099737482, 40.80014220165315)",CSCL_MN,,22.0811073938,CONNECTOR,20172.0,99220.0
9503,"(-73.92407246671333, 40.80003249548516)","(-73.92483538731074, 40.7997703211267)",CSCL_MN,RD,239.383504934,BRONX SHORE RD,7115.0,90942.0
9504,"(-73.92408559157381, 40.800171802254944)","(-73.92514132037748, 40.80011710309474)",CSCL_MN,RD,295.640067862,BRONX SHORE RD,45989.0,75925.0
9505,"(-73.92408559157381, 40.800171802254944)","(-73.92392099737482, 40.80014220165315)",CSCL_MN,RD,46.8289860065,BRONX SHORE RD,39779.0,75926.0
9506,"(-73.92514132037748, 40.80011710309474)","(-73.9252513659811, 40.799793994180874)",CSCL_MN,RD,131.522137438,BRONX SHORE RD,31.0,75930.0
9507,"(-73.92514132037748, 40.80011710309474)","(-73.92554106210183, 40.800025961419024)",CSCL_MN,RD,115.548492389,BRONX SHORE RD,52548.0,75931.0
9508,"(-73.92392099737482, 40.80014220165315)","(-73.92358291602035, 40.80009197787405)",CSCL_MN,RD,95.3744846748,BRONX SHORE RD,13455.0,75927.0
9509,"(-73.92358291602035, 40.80009197787405)","(-73.92353021971783, 40.800156487423564)",CSCL_MN,,27.6632468008,PEDESTRIAN AND BIKE PATH LINK,249.0,176179.0
9510,"(-73.92358291602035, 40.80009197787405)","(-73.92200021071096, 40.79946235645132)",CSCL_MN,RD,499.175619319,BRONX SHORE RD,570.0,75928.0
9511,"(-73.92358291602035, 40.80009197787405)","(-73.92359484521414, 40.800039818360275)",CSCL_MN,,19.2884069158,PEDESTRIAN AND BIKE PATH LINK,6491.0,176177.0
9512,"(-73.92200021071096, 40.79946235645132)","(-73.92202649216247, 40.79943325203523)",CSCL_MN,,12.8602751752,CONNECTOR,755.0,102434.0
9513,"(-73.92200021071096, 40.79946235645132)","(-73.92169923363485, 40.79926052191472)",CSCL_MN,RD,111.13717448,BRONX SHORE RD,7895.0,75929.0
9514,"(-73.92169923363485, 40.79926052191472)","(-73.92120133397633, 40.79880594313128)",CSCL_MN,RD,215.483321095,BRONX SHORE RD,1214.0,137259.0
9515,"(-73.9252513659811, 40.799793994180874)","(-73.92483538731074, 40.7997703211267)",CSCL_MN,RD,125.249858181,BRONX SHORE RD,71308.0,75934.0
9516,"(-73.9252513659811, 40.799793994180874)","(-73.92554106210183, 40.800025961419024)",CSCL_MN,RD,116.514843386,BRONX SHORE RD,77811.0,75933.0
9517,"(-73.92554106210183, 40.800025961419024)","(-73.92608816018577, 40.79973158461107)",CSCL_MN,,187.222745996,RFK BRIDGE QUEENS EN RP,26185.0,132730.0
9518,"(-73.92554106210183, 40.800025961419024)","(-73.92557660874058, 40.80009064965489)",CSCL_MN,RD,25.5404907632,BRONX SHORE RD,162476.0,137183.0
9519,"(-73.92483538731074, 40.7997703211267)","(-73.92501020455792, 40.79955124271615)",CSCL_MN,,93.3475666113,RFK BR MANHATTAN ET RP RANDALLS,59029.0,90941.0
9520,"(-73.92614797176685, 40.79968199168318)","(-73.92620897414308, 40.79959698756868)",CSCL_MN,,35.2963917801,RFK BRIDGE QUEENS EN RP,13443.0,75935.0
9521,"(-73.92614797176685, 40.79968199168318)","(-73.92608816018577, 40.79973158461107)",CSCL_MN,,24.5090885195,RFK BRIDGE QUEENS EN RP,19797.0,132734.0
9522,"(-73.92620897414308, 40.79959698756868)","(-73.92623087325548, 40.79952351812423)",CSCL_MN,,27.4460908162,RFK BRIDGE QUEENS EN RP,7089.0,132796.0
9523,"(-73.94376005340628, 40.78282893171743)","(-73.94363201793989, 40.78296232318312)",CSCL_MN,,60.1590492129,FDR DRIVE NB ENTRANCE YORK AVE,204446.0,109679.0
9524,"(-73.94376005340628, 40.78282893171743)","(-73.94377560603186, 40.78273280439738)",CSCL_MN,,35.286300718,FDR DRIVE EXIT 14 NB,2358.0,146306.0
9525,"(-73.92747680551746, 40.850694369794674)","(-73.92866655431149, 40.84957552930159)",CSCL_MN,TER,527.966245318,LAUREL HILL TER,13139.0,186372.0
9526,"(-73.97152554355897, 40.780312995381934)","(-73.97115175061225, 40.780036270460606)",CSCL_MN,,144.503686429,79 ST TRANSVERSE,123662.0,166804.0
